"","id","weight","airline","tweet"
"556","162903",-3,"SouthWest","I see a lot of hate tweets on American Airlines but @SouthwestAir is cheating us out of $100 so maybe American isnt so bad. #swsucks #plzRT"
"557","163148",0,"American","In awe at our initial descent into #PuertoVallarta.  Can't wait to land!! @USAirways @AmericanAir http://t.co/jguo2pg81Y"
"558","163415",-3,"JetBlue","DonÃ¢â‚¬â„¢t let bugs ruin your #MemorialDay. Try our BugsAway clothing @JFKAirport @ShopCCN @JetBlue"
"559","163483",-2,"SouthWest","""@TPM: Lawmakers kill anti-gay bill, but Jindal vows to issue order anyway http://t.co/FIphr0CEuF http://t.co/TkDAVJV6Q2"" @SouthwestAir"
"560","163517",-1,"United","@Delta @united @AlaskaAir @AmericanAir IDEA:. Kids section where they scream, spill drinks &amp; kick seats til their little hearts content!"
"561","163528",1,"VirginAmerica","I'm on the fence. Video may be so bad, it's good. BONUS POINTS: it is not one long annoying song like @VirginAmerica https://t.co/7g3J3wimzS"
"562","163575",0,"Delta","@Delta @DeltaAssist Is this really the best you could do? The sticker only makes it worse. http://t.co/irAV82Xckx"
"563","164009",-1,"American","Spain - Day 1: Delayed in NYC, so we decided to feast... Courtesy of @americanair. #TravelLog #FHSU #CLC #StudyAbroâ€¦ http://t.co/SFsJMvZAT9"
"564","164039",-1,"AlaskaAir","Join @eBay @Kraft @Honeywell @AlaskaAir &amp; more at this years #SOPBoston! Not an event to be missed http://t.co/KvrXMjznlP"
"565","164511",-1,"JetBlue","@JetBlue yup! June 12th heading to Fort Lauderdale... Can't wait"
"566","164533",-1,"SouthWest","@danwinslow @SouthwestAir Actually, I think I'm more likely to tell people when my flight arrives early, because I take late for granted!"
"567","16454",-1,"American","@michaelgeller @AmericanAir Terrible."
"568","164718",0,"JetBlue","Headed to the airport early this morning to fly to NYC thanks to @JetBlue! I have an exciting day ahead and cannot wait to shareâœˆï¸â¤ï¸ðŸ—½"
"569","164809",-2,"SouthWest","If you're an A lister on @SouthwestAir, but 10 minutes late due to TSA, you're a C lister. This demonstrates the failure of open seating."
"570","165100",-1,"American","Had an @AmericanAir flight attendant yank my backpack, instead of just asking me to wait a little bit. So professional."
"571","165110",-1,"American","@wimgtr bad QA! /cc @AmericanAir"
"572","165121",1,"JetBlue","@JetBlue I continue to be a satisfied customer. Thanks for quickly resolving my problem. Hats' off to a great airline! # choosingyouagain"
"573","16514",1,"American","I was not going to leave planespotting today until I saw a @AmericanAir plane! Loyalty!!"
"574","165259",1,"Delta","@DeltaAssist I never received my ""gold"" credentials."
"575","165427",-1,"American","@AmericanAir weird! Since they arrive in like 2 mins. I was hoping it would be 35x, since I'm running late :)"
"576","165489",-1,"SouthWest","I realize it's a bit ridiculous for a 28 year old woman to travel with a giant stuffed dog but... @SouthwestAir Ã¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸ÂÂ¶ http://t.co/27S7NstzAU"
"577","165973",2,"AlaskaAir","Shout out to @AlaskaAir staff for amazing customer service! Every time I face a problem they exceed expectations. #thanks #best #blessed"
"578","165987",-2,"American","@AmericanAir How do I get information on credits from a cancelled flight last year?"
"579","166038",-1,"United","@OneRepublic @united omg I just can't wait !"
"580","166068",2,"JetBlue","Tweeting @JetBlue from the sky enjoying fly fi and eagerly awaiting blue chips "
"581","166157",-1,"United","@OneRepublic @united i can't wait for Thursdayâ¤ï¸ðŸ™"
"582","16618",0,"AlaskaAir","@AlaskaAir I miss you as an airline. You are worth the extra, every time."
"583","1662",-1,"American","@AmericanAir found a seat for me arriving at 11:30p. I will cancel my reservation for dinner. Admirals Lounge in this concourse? #comp"
"584","166280",-1,"SouthWest","I was going to miss my connecting flight home tonight but Mary @SouthwestAir saved the day &amp; switched me to an earlier, nonstop flight! Ã°Å¸â„¢Å’Ã°Å¸ÂÂ»Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸"
"585","166318",-1,"American","@CMPunk @AmericanAir @British_Airways have never disappointed me Ã°Å¸â€™ÂªÃ°Å¸ÂÂ¼"
"586","166435",-1,"United","The @united safety video has a Wilhelm Scream in it"
"587","166475",-1,"VirginAmerica","@VirginAmerica I am delayed getting from AUS to Dallas Love. will likely miss my connection to LgA. Can you assist? Confirm: UHEKDO. Ty!"
"588","166491",-1,"SouthWest","@SouthwestAir I was disappointed to find that the peanuts and Ritz crackers had wheat in the ingredients. Whats a celiac to do? #GF"
"589","166742",0,"United","Salute to all the men and women who served and lost their lives in the field!  @united , United States!"
"590","166899",-1,"American","@CMPunk I'm sorry, I just figured you were waiting for assistance from @AmericanAir"
"591","166940",-2,"JetBlue","Gotta give @JetBlue credit. Inbound flight left 70 minutes late, my outbound flight will only arrive at destination 15 min late. #witchcraft"
"592","167128",-1,"American","@josinei78 @AmericanAir @FrequentMiler I don't know the details but I know much of TX had very very bad weather yesterday."
"593","167158",1,"American","Shout out to @AmericanAir attendant John on flight 2476 from BDL to MIA for exceptional customer service to kick start our honeymoon!"
"594","167248",1,"AlaskaAir","@AlaskaAir turned an overnight delay and exhausting trip into a positive customer service experience. Thank you!"
"595","167287",-1,"VirginAmerica","@caseyshoots @virginamerica Thanks Casey! Tell the guy next to you to suck it up (and make sure you show him The Sadist scene!)"
"596","168021",0,"JetBlue","I love seeing that little #FlyFi indicator in the @jetBlue app :) can't wait to fly tonight!"
"597","168057",-1,"United","@bmkatz Tell @united to hurry up or youÃ¢â‚¬â„¢ll be late for your meeting!"
"598","168205",-1,"American","@AmericanAir I think I left something on your plane. Sentimental value. I'm scared I'll never get it back. Is there anything I can do?"
"599","16829",0,"United","@GlobeTrotScott @Delta @AmericanAir I think @united wins, in the upset. You can get a chair massage in the S-Class on way to next gate."
"600","168386",-2,"United","Shoutout to our @united gate attendant at #TUL who has dealt with two power failures and about 20 missed connections today!"
"601","168647",3,"VirginAmerica","Ã¢Â­ÂÃ¯Â¸Â @VirginAmerica Ã¢â‚¬Â¢ We'll never forget the first time we flew by. Happy 78th Anniversary! What's you...: We'll... http://t.co/dVMyi16jTy"
"602","168773",-1,"American","@peterbakernyt @HumaImtiaz @ArashMassoudi @AmericanAir yov're old enovgh to miss the old days?, @peterbakernyt"
"603","168789",-1,"SouthWest","I miss @SkyMall... #Travel @SouthwestAir http://t.co/m1FXg9ZzrU"
"604","168927",-3,"Delta","@DeltaAssist do you issue extra skymiles for waiting 5+ hour on flight delay issues outside from weather?!"
"605","169074",-1,"SouthWest","Attn: @CCofMP #Scottsdale2015 peeps. At 5:15am? @SouthwestAir check-in line was ""lob wedge"" long. U know we leave on Thurs, too. #noted"
"606","169363",-1,"United","So @WalkOffTheEarth's @SarahBlackwood1 was kicked off a @united flight last night because her son was crying. We shot Sarah a few times and"
"607","169572",-1,"American","Look what I just found at #lax. This @AmericanAir 787 has that new plane smell. http://t.co/cOG8tAqtBj"
"608","169771",-1,"United","@SarahBlackwood1 @united so after the news report, makes blackwood sound whiny and deserved to be kicked off"
"609","169961",1,"VirginAmerica","Diverted to Tulsa on the way to #DAL  I'm glad I'm stuck on @VirginAmerica the flight attendants are truly empathic and awesome. #CX"
"610","169996",-1,"SouthWest","Stuck in LIT &amp; @SouthwestAir is having us rebook but there are no flights to DAL til Sat. It's SW duty to get another flight for everyone!"
"611","170100",-1,"United","Wait a second, @united will kick off a pregnant mother with a kid, who's just being a kid, but they let the 9/11 terrorists stay on?"
"612","170134",-1,"SouthWest","@SouthwestAir reported that there are 21 cancellations and all flights have been delayed. For more info, please contact the airline."
"613","170184",0,"American","@AmericanAir do you have a fare class that allows tickets to be purchased but cancelled if needed for either refund or credit?"
"614","170489",-1,"SouthWest","@WayneCrane @Zedd @SouthwestAir @leebronbron @EncoreBeachClub ...maybe that's the problem..."
"615","17069",-1,"VirginAmerica","@VirginAmerica can you give me the phone number to call about items lost on a VirginAmerica flight? Thanks!"
"616","170714",0,"JetBlue","Not bad. Able to access @twitter  at 35,000 ft. Thanks @JetBlue. #awesome Thanks for the hookup."
"617","170741",-1,"American","@richardquest @AmericanAir Are you NUTS. Insipid looking mess...."
"618","1708",2,"JetBlue","@JetBlue How come there aren't direct flights from Buffalo to Fort Myers anymore? I took one in April and it was great! No longer available?"
"619","170977",-2,"United","@QuranWeekly @united this is wrong and we know it. Disgusting behaviour and I wish I was there with that sister."
"620","170999",-1,"United","@ItzHadz @united @hennanisa im not even suprised by this. Iv heard so many bad things about united airlines"
"621","171230",-2,"American","@niais oh, picking a flight followed by crashing and it no longer available?@AmericanAir has had that problems for _months_"
"622","1713",-1,"SouthWest","I can't wait to have @SouthwestAir take me away for vacation on Saturday! #SFOtoMDW"
"623","171472",-1,"United","This is the statement @united has released regarding yesterday's disgusting incident on their flight. http://t.co/FCe1VztmQk"
"624","171764",0,"United","@paultowntwo @omarsuleiman504 @christocarbone @united that anyone believes this actually happened should destroy anyone's faith in democracy"
"625","171860",-2,"United","@ImamSuhaibWebb @TaheraHAhmad @united I'm so sorry this happened to you. People are so ignorant these days. You didn't deserve that."
"626","171916",-1,"United","@djMikeHawkins @omarsuleiman504 @united IÃ¢â‚¬â„¢ve never had bad service with them, then again IÃ¢â‚¬â„¢ve only flown with them a few times"
"627","171958",-3,"United","@SubTheGamer @united completely pathetic! I'm apalled and DISGUSTED at what I just read. I'm sorry this had to happen to the fellow sister!"
"628","172278",-1,"United","@QuranWeekly @united  Too many bigots in America.  I was raised in Idaho. Worse than Alabama."
"629","172403",-1,"United","Ã¢â‚¬Å“@hindukid1021: prime example of our world today @united http://t.co/w8RBIeHPH1Ã¢â‚¬Â this is so sad"
"630","172658",-1,"United","@united @ImamSuhaibWebb you call that a statement?? what a shame."
"631","17405",-2,"Delta","@Goldust @DeltaAssist   Dustin, Peep from your past. Didn't Dusty have a  blk caddy or Town car in late 70s with chrome elbow on hood??"
"632","17473",-1,"United","@BrianElrod @HEELZiggler @united Plane ride from Hell part 2?"
"633","17575",0,"United","Poor rich boy RT @iamwill: I fly @BA @quantas &amp; they wait for premium passengers to arrive...they don't give away your seat like @united"
"634","17698",-1,"American","@AmericanAir I miss my SoMe babies! "
"635","17735",-1,"VirginAmerica","@VirginAmerica Currently at 35K feet after a brutal day. flt 720 sfo-dfw.  Flt atndnt Adam has turned my day around. #giveadamaraise #720"
"636","17772",-1,"SouthWest","@AltheDentist as soon as the complaint to @SouthwestAir is finished and sent I'll tell you the whole story."
"637","17796",0,"United","@caIumnbhd @lizhem65 @united I'm so annoyed peace !!!"
"638","17878",-1,"United","@united Did I miss it? I'll keep an eye out on my flights tonight."
"639","17907",-1,"JetBlue","@JetBlue what happens when you miss your flight?"
"640","17992",0,"American","I wanna work for @AmericanAir so bad"
"641","18119",-1,"United","You would think @united would have stolen @WWESheamus UNITED States title instead of @HEELZiggler's Intercontinental title #PRAYFORDOLPHsbag"
"642","18294",-1,"United","Just landed in Chicago. @united didn't charge me for my wine on the plane... I guess to make up for 2 hour delay."
"643","18362",0,"United","My 1 yr old saw ad for @united an started smackin the tv sayin bad boy. Defendin his hero @HEELZiggler. #theaftershowerZigglerentrancebaby"
"644","18508",3,"United","Really wondering if I should switch to @united  after @AmericanAir changed Gold status member benefits with their advantage program."
"645","18513",-1,"SouthWest",".@SouthwestAir has lost millions on Wichita-Dallas route. http://t.co/S6QPtO9ZUa http://t.co/2iUs7VWCZ4"
"646","18566",0,"JetBlue","I agree! RT @jencarlisle: @hharteveldt absolutely killing it with the best questions for CMOS of @SouthwestAir and @JetBlue #skiftforum"
"647","18662",-2,"United","""@HEELZiggler: look who showed up at my door, late last nite...smelling like bod spray &amp; regret, @united http://t.co/HOC06aI6xa"" you would."
"648","1868",-2,"Delta","@JaimePrimak @DeltaAssist @Delta wait for the ""I'm so sorry to hear this, how can we help you?"" tweet from them. Tell them #girlbye"
"649","18715",-2,"United","My day is made Ã¢â‚¬Å“@HEELZiggler: look who showed up @ my door, late last nite.smelling like bod spray &amp; regret, @united http://t.co/7ErQ0LaVgbÃ¢â‚¬Â"
